Step,Vehicle_ID,Battery_Level
190,EV_0,75.0
190,EV_11,25.0
190,EV_15,32.0
190,EV_17,17.0
190,EV_3,72.0
190,EV_4,71.0
190,EV_7,70.0
192,EV_0,77.0
192,EV_11,27.0
192,EV_15,34.0
192,EV_17,16.0
192,EV_3,74.0
192,EV_4,73.0
192,EV_7,72.0
194,EV_0,79.0
194,EV_11,29.0
194,EV_15,36.0
194,EV_17,15.0
194,EV_3,76.0
194,EV_4,75.0
194,EV_7,74.0
196,EV_0,80
196,EV_11,31.0
196,EV_15,38.0
196,EV_17,14.0
196,EV_3,78.0
196,EV_4,77.0
196,EV_7,76.0
198,EV_11,33.0
198,EV_15,40.0
198,EV_17,13.0
198,EV_3,80
198,EV_4,79.0
198,EV_7,78.0
200,EV_11,35.0
200,EV_15,42.0
200,EV_17,12.0
200,EV_4,80
200,EV_7,80
202,EV_11,37.0
202,EV_15,44.0
202,EV_17,11.0
202,EV_4,79.0
202,EV_7,79.0
204,EV_11,39.0
204,EV_15,46.0
204,EV_17,10.0
206,EV_11,41.0
206,EV_15,48.0
206,EV_17,9.0
208,EV_11,43.0
208,EV_15,50.0
208,EV_17,8.0
210,EV_11,45.0
210,EV_15,52.0
210,EV_17,7.0
212,EV_11,47.0
212,EV_15,54.0
212,EV_17,6.0
214,EV_11,49.0
214,EV_15,56.0
214,EV_17,5.0
216,EV_11,51.0
216,EV_15,58.0
216,EV_17,4.0
218,EV_11,53.0
218,EV_15,60.0
218,EV_17,3.0
220,EV_11,55.0
220,EV_15,62.0
220,EV_17,2.0
222,EV_11,57.0
222,EV_15,64.0
222,EV_17,1.0
224,EV_11,59.0
224,EV_15,66.0
224,EV_17,0
226,EV_11,61.0
226,EV_15,68.0
226,EV_17,0
228,EV_11,63.0
228,EV_15,70.0
228,EV_17,0
230,EV_11,65.0
230,EV_15,72.0
230,EV_17,0
232,EV_11,67.0
232,EV_15,74.0
232,EV_17,0
234,EV_11,69.0
234,EV_15,76.0
234,EV_17,0
236,EV_11,71.0
236,EV_15,78.0
236,EV_17,0
238,EV_11,73.0
238,EV_15,80
238,EV_17,0
240,EV_11,75.0
240,EV_15,79.0
240,EV_17,0
242,EV_11,77.0
242,EV_15,78.0
242,EV_17,0
244,EV_11,79.0
244,EV_15,77.0
244,EV_17,0
246,EV_11,80
246,EV_15,76.0
246,EV_17,0
248,EV_11,79.0
248,EV_15,75.0
248,EV_17,0
250,EV_11,78.0
250,EV_15,74.0
250,EV_17,0
252,EV_11,77.0
252,EV_15,73.0
252,EV_17,0
254,EV_11,76.0
254,EV_15,72.0
254,EV_17,0
256,EV_11,75.0
256,EV_15,71.0
256,EV_17,0
258,EV_11,74.0
258,EV_15,70.0
258,EV_17,2.0
260,EV_11,73.0
260,EV_15,69.0
260,EV_17,4.0
262,EV_11,72.0
262,EV_15,68.0
262,EV_17,6.0
264,EV_11,71.0
264,EV_15,67.0
264,EV_17,8.0
266,EV_11,70.0
266,EV_15,66.0
266,EV_17,10.0
268,EV_11,69.0
268,EV_15,65.0
268,EV_17,12.0
270,EV_11,68.0
270,EV_15,64.0
270,EV_17,14.0
272,EV_11,67.0
272,EV_15,63.0
272,EV_17,16.0
274,EV_11,66.0
274,EV_15,62.0
274,EV_17,18.0
276,EV_11,68.0
276,EV_15,61.0
276,EV_17,20.0
278,EV_11,70.0
278,EV_15,63.0
278,EV_17,22.0
280,EV_11,72.0
280,EV_15,65.0
280,EV_17,24.0
282,EV_11,74.0
282,EV_15,67.0
282,EV_17,26.0
284,EV_11,76.0
284,EV_15,69.0
284,EV_17,28.0
286,EV_11,78.0
286,EV_15,71.0
286,EV_17,30.0
288,EV_11,80
288,EV_15,73.0
288,EV_17,32.0
290,EV_15,75.0
290,EV_17,34.0
292,EV_15,77.0
292,EV_17,36.0
294,EV_15,79.0
294,EV_17,38.0
296,EV_15,80
296,EV_17,40.0
298,EV_15,79.0
298,EV_17,42.0
300,EV_17,44.0
302,EV_17,46.0
304,EV_17,48.0
306,EV_17,50.0
308,EV_17,52.0
310,EV_17,54.0
312,EV_17,56.0
314,EV_17,58.0
316,EV_17,60.0
318,EV_17,62.0
320,EV_17,64.0
322,EV_17,66.0
324,EV_17,68.0
326,EV_17,70.0
328,EV_17,72.0
330,EV_17,74.0
332,EV_17,76.0
334,EV_17,78.0
336,EV_17,80
338,EV_17,79.0
340,EV_17,78.0
342,EV_17,77.0
344,EV_17,76.0
346,EV_17,75.0
348,EV_17,74.0
350,EV_17,73.0
352,EV_17,72.0
354,EV_17,71.0
356,EV_17,70.0
358,EV_17,69.0
360,EV_17,68.0
362,EV_17,67.0
364,EV_17,66.0
366,EV_17,65.0
368,EV_17,67.0
370,EV_17,69.0
372,EV_17,71.0
374,EV_17,73.0
376,EV_17,75.0
378,EV_17,77.0
380,EV_17,79.0
382,EV_17,80
